Unnamed: 0,Yorumlar,Duygular
1528,"['Canım', 'Turkcell', 'yine', 'yollamış', 'hediyelerini', ':', ')', ')']",['olumlu']
1529,"['Çok', 'mutlu', 'uyandım', 'turkcell', 'bana', '3', 'aylık', 'sosyal', 'paket', 'yolladı', 'bide', 'turkceli', 'sevmiyosunuz', ':', 'D']",['olumlu']
1530,"['turkcell', 'yine', 'reklamda', 'akmış', ':', 'D']",['olumlu']
1531,"['Turkcell', 'Müşterisi', 'ile', 'dertleşen', 'operatör', 'gör', 'Avrupa', 'gör', ':', ')']",['olumlu']
1532,"['Turkcell', 'bana', '15GB', 'turbo', 'sınırsız', 'internet', 'verdi', 'ya', 'ne', 'tatlı', 'ne', 'minnoş', ':', ')']",['olumlu']
1533,"['Günün', 'en', 'sevindirici', 'olayı', 'ise', ""turkcell'in"", '300', 'MB', 'hediyesi', ':', ')', ')']",['olumlu']
1534,"['Turkcell', 'müşteri', 'hizmetleri', 'ne', 'kadar', 'da', 'iyimiş', ':', ')']",['olumlu']
1535,"[""Turkcell'in"", 'şimdiye', 'kadarki', 'en', 'iyi', 'telefonu', ',', 'hem', 'de', 'bu', 'fiyata', ':', ')', '#', 'T60']",['olumlu']
1536,"['ttnet', 'wifiyi', 'kestim', 'telefonun', 'internetiyle', 'bağlandım', 'turkcell', 'on', 'numara', 'çekiyor', 'yemin', 'ediyorum', '.']",['olumlu']
1537,"['Bi', 'insan', 'Turkcell', 'ile', 'nasıl', 'sorun', 'yaşayabilir', 'abi', 'ya', '?', 'Adamlar', 'resmen', 'sorun', 'çözmek', 'için', 'var', '.']",['olumlu']
1538,"['Hayatımda', 'yolunda', 'giden', 'tek', 'şey', 'Turkcell']",['olumlu']
1539,"['Kim', 'ne', 'derse', 'desin', 'turkcell', 'candır']",['olumlu']
1540,"['Çok', 'şükür', 'yarın', 'turkcell', 'i', 'oluyorum', ':', ')', ')']",['olumlu']
1541,"['4.5', 'G', 'de', 'yine', 'en', 'hızlı', 'veri', 'hattını', 'Turkcell', 'kazanmış', '.', 'Arkadaş', 'her', 'zaman', 'söylerim', 'lider', 'vasıflı', 'olmak', 'başka', 'birşey', '.', '@', 'TcellPlatinum']",['olumlu']
1542,"['Arkadasssslarrr', 'turkcell', 'superonline', 'a', 'geçtikkkk', 'artık', 'mutluyuzzzzz']",['olumlu']
1543,"['Turkcell', 'müzik', 'iyiki', 'var']",['olumlu']
1544,"[""Sabri'nin"", 'oynadigi', 'turkcell', 'reklami', 'fb', 'li', 'oyuncularin', 'oynadigi', 'yandex', 'reklamini', 'döver']",['olumlu']
1545,"['canIm', 'turkcell', 'Ucretsiz', 'kampanya', 'yapmIS', '|00', '|00', '|00']",['olumlu']
1546,"['iSte', 'bu', '!', 'teSekkUrler', 'baSbakanIm', ',', 'teSekkUrler', 'cumhurbaSkanIm', ',', 'teSekkUrler', 'turkcell']",['olumlu']
1547,"['Su', 'an', 'biri', 'arasa', 'canIm', 'tUnele', 'giriyorum', 'ama', 'turkcell', 'bu', 'tUnelde', 'de', 'Ceker', 'diyip', 'konuSmaya', 'devam', 'ederim']",['olumlu']
1548,"['canIm', 'turkcell', 'ya', 'iyi', 'ki', 'varsIn', '|01sende', 'olmasan', 'iyi', 'geceler', 'mesajI', 'alamIcam', '@', 'turkcell']",['olumlu']
1549,"['turkcell', 'mUzik', 'bir', 'aylIk', 'Ucretsiz', 'Uyelik', 'hediye', 'etti', 'ay', 'dilediGim', 'SarkIyI', 'dinlicem', 'ay', '|24']",['olumlu']
1550,"['avea', 'ya', 'UCgun', 'dayanabildim', 'hersey', 'aslIna', 'dOner', 'bana', 'kebap', 'istikametinde', 'turkcell']",['olumlu']
1551,"['turkcell', 'her', 'seyde', 'en', 'iyisi', 'lan', '.']",['olumlu']
1552,"['turkcell', 'teknoloji', 'zirvesi', 'iS', 'dUnyasInIn', 'kalbinin', 'attIGI', 'bir', 'platform', 'haline', 'geldi', '.']",['olumlu']
1553,"['iS', 'hattI', ""turkcell'den"", 'vodafone', ""'"", 'a', 'geCmiS', 'bulundu', 've', 'senelerdir', 'savunduGum', 'fikir', 'olarak', 'tekrar', ';', 'en', 'iyi', 'operatOr', 'turkcell', '.']",['olumlu']
1554,"['@', 'puppychae', 'turkcell', 'aSkIm', '|24']",['olumlu']
1555,"[""turkcell'li"", 'olmanIn', 'en', 'gUzel', 'yanI', ';', 'canIn', 'her', 'sIkIldIGInda', 'gencaver', ""'"", 'e', 'mesaj', 'atIp', 'yeni', 'kampanyalar', 'hakkInda', 'bilgi', 'alabilmek', '..']",['olumlu']
1556,"['bu', 'sabah', 'turkcell', 'i', 'tekrar', 'sevdim', 'sabah', 'uyandIGImda', '7gb', 'hediye', 'interneti', 'gOrUnce', '|00']",['olumlu']
1557,"['tarifeme', '1', 'gb', 'internet', 'hediye', 'eden', 'canIm', 'turkcell', '|24', '|24']",['olumlu']
1558,"[""turkcell'de"", 'iletiSim', 'adIna', 'hIz', 'kalite', 'hizmet', 'ne', 'arasan', 'var', '.', 'Simdi', 'Ucretlendirme', 'de', 'diGer', 'operatOrlerden', 'daha', 'uygun', '.', 'teSekkUrler', 'turkcell']",['olumlu']
1559,"['abi', 'turkcell', '5', 'gb', 'internet', 'hediye', 'etti', '|19', 'yemin', 'ederim', 'en', 'gerekli', 'gunde', 'en', 'gerekli', 'zamanda', 'tisikkirir', 'tirkcill']",['olumlu']
1560,"['allahIm', 'saat', '5', 'yaSasIn', 'turkcell', 'yaSasIn', 'dakikalar', '!', '!', '!']",['olumlu']
1561,"['ya', 'turkcell', 'aSkm', '<', '3', 'savol', 'ben', 'internetten', 'burC', 'yorumlarIma', 'bakIyorum', 'almayayIm']",['olumlu']
1562,"['turkcell', 'bu', 'ay', 'beni', 'Cok', 'sevindirdi', 'magduriyetimi', 'gidermek', 'iCin', 'bedava', '6', 'gb', 'turbo', 'net', 'verdi', 'allahIm', 'heyecan', 'yaptIm', '|01']",['olumlu']
1563,"['turkcell', 'kullandIm', 'mI', 'kendimi', 'elit', 'kesimden', 'gibi', 'hissediyorum', ',', 'ister', 'istemez', '.']",['olumlu']
1564,"['@', 'birxxalem', 'evet', 'dostum', 'turkcell', 'in', 'hissedarIyIm', 'ben', '@', 'barisozer1907', '@', '1907_hadi', '@', 'jpargoo4']",['olumlu']
1565,"['@', 'barisozer1907', 'yIllarca', 'avea', 'kullandIm', ',', 'turkcell', 'e', 'geCince', 'geCen', 'onca', 'yIlIma', 'yandIm', '.']",['olumlu']
1566,"['yine', 'beni', 'unutmayan', 'turkcell', 've', 'birtakIm', 'maGazalar', '|45', 'arkadaSlarImdan', 'vefalI', 'CIktInIz', 'be', 'tatlIslar', '|45', '|21']",['olumlu']
1567,"['tuvaletteyim', ',', 'turkcell', ',', ""wifi'dan"", 'daha', 'iyi', 'Cekiyor', 'bu', 'nasIl', 'iS', 'anlamadIm', '.']",['olumlu']
1568,"['bugUnUn', 'en', 'gUzel', 'tarafI', '14', 'gb', 'internet', 'oldu', 'teSekkUrler', 'turkcell', '|01']",['olumlu']
1569,"['sevgililer', 'gUnUnU', 'Cok', 'seviyorum', 'CUnkU', 'turkcell', 'hediye', '14gb', 'internet', 'veriyor', 'hayat', 'bu', '|11']",['olumlu']
1570,"['bugUnU', 'turkcell', 'in', 'verdigi', '14gb', 'internetle', 'kuluyorum', 'arkdslr', '....']",['olumlu']
1571,"['turkcell', 'mUSteri', 'hizmetlerindn', 'biri', 'karizmatik', 'bir', 'sesle', 'sevgililer', 'gUnUmU', 'kutlayp', 'internet', 'hediye', 'etti.farkli', 'bir', 'sevgililer', 'gUnU', 'yaSiyorum']",['olumlu']
1572,"['demek', 'turkcell', '14gb', 'internet', 'hediye', 'etti', ':', ')', 'her', 'gUn', 'sevgililer', 'gUnU', 'olsun']",['olumlu']
1573,"['turkcell', '15gb', 'internet', 'yolladI', 'sonunda', 'birSey', 'baSardI', 'be', 'helal', 'sana']",['olumlu']
1574,"['turkcell', 'askIw', 'saGolsun', '14gb', 'dhsjsj']",['olumlu']
1575,"['canIm', 'turkcell', '|24', '|01']",['olumlu']
1576,"['turkcell', '14', 'saatligine', '14gb', 'internet', 'vermis', '.', 'sevgililer', 'gununde', 'aldigim', 'ilk', 'hediye', '.', 'senI', 'sevIyorum', 'turkcell', '.', '#', '14SubatmISiyiiSrIfkI']",['olumlu']
1577,"['14', ""Subat'ta"", '14', 'gb', 'hediye', 'eden', 'turkcell', 'yapmISlar', '|24']",['olumlu']
1578,"['turkcell', 'saGolsun', '|00yarIn', 'bUtUn', 'gUn', 'iyi', 'film', 'izlenir', '|43']",['olumlu']
1579,"['turkcell', 'beni', 'sesimden', 'tanIr']",['olumlu']
1580,"['kampanyayI', 'eleStirdim', 'diye', 'yediGim', 'onca', 'kUfUrden', ',', 'UzUntUden', 'sonra', 'sokaGa', 'CIkIp', '^I', 'love', 'you', 'turkcell^', 'diye', 'baGIrasIm', 'var', '!', '@', 'kaan_terzioglu']",['olumlu']
1581,"['thanks', 'turkcell', '..', '|23', 'sende', 'olmasan', 'kim', 'hedIyemI', 'verecek', '.', '|01', '|01']",['olumlu']
1582,"['turkcell', '4', 'Ceker', 'bu', 'foto', 'Cok', 'Sekerrr', '|24', '|24', '@', 'gokhanakar']",['olumlu']
1583,"['ya', 'canIm', 'turkcell', '14', 'gb', 'veriyo', 'ay', 'cnmmm']",['olumlu']
1584,"['turkcell', '14', 'gb', 'verdi', 'bana', 'adamsInIz']",['olumlu']
1585,"['teSekkUrler', 'turkcell', 'sevgiliye', 'ozel', 'sarki', 'dinletmis', 'falan', 'filan', '.', 'resmen', 'psikolojik', 'baski', '...']",['olumlu']
1586,"['basima', 'bir', 'sey', 'gelmeyecekse', 'yildiz', ""tilbe'li"", 'reklamin', 'iptali', 'kararinda', 'turkcell', ""'"", 'i', 'hakli', 'buluyorum', '.']",['olumlu']
1587,"['iCinde', '14', 'SubatIn', 'sevgililer', 'gUnUnUn', 'geCtiGi', 'mantIklI', 'tek', 'cUmle', 'sensin', ',', 'teSekkUrler', 'turkcell', '|45']",['olumlu']
1588,"['beleSten', '14', 'gb', 'internet', 'veren', 'turkcell', 'bundan', 'sonra', 'benim', 'sevgilimdir', 'net', '.']",['olumlu']
1589,"['yIldIz', 'tilbeli', 'turkcell', 'reklamI', 'efsane', 'olmuS']",['olumlu']
1590,"['dUn', 'telefonumu', 'evde', 'unuttum', ',', 'akSam', 'eve', 'geldiGimde', 'telefonda', 'ki', 'tek', 'hareket', 'turkcell', 'den', 'gelen', 'mesajdI', '.', 'teSekkUrler', 'turkcell', '.']",['olumlu']
1591,"['youtube', 'reklamlarIndan', 'nefret', 'ediyorken', 'yIldIz', 'tilbeli', '1.34', 'dakikalIk', 'reklamI', 'sonuna', 'kadar', 'izliyorum', 'bravo', 'turkcell', ':', 'd']",['olumlu']
1592,"['turkcell', 'seni', 'seviyorum', 'aSkIm', 'paketimin', 'yarIsInda', 'fullediGin', 'iCin', '|24', '|24']",['olumlu']
1593,"['Cocuklar', 'iCin', 'kISIn', 'en', 'keyifli', 'tatil', 'aktivitesi', 'ayrIcalIGI', 'turkcell', ""platinum'dan"", '...', 'haydi', ',', ""kartalkaya'ya"", '!']",['olumlu']
1594,"['turkcell', 'in', '4', 'gb', 'internet', 'hediyesi', 'olmasa', 'Su', 'an', 'kendimi', 'kulaklIkla', 'boGabilirdim', 'o', 'ayrI', 'konu']",['olumlu']
1595,"['yaSasIn', 'turkcell', '|24', '|01']",['olumlu']
1596,"['ya', 'bu', 'turkcell', 'ne', 'kaG', 'tatlIS', 'bana', '4', 'gb', 'internet', 'verdi', '|00']",['olumlu']
1597,"['resmen', 'hiC', 'internetsiz', 'kalmIyorum', 'daha', 'doGrusu', 'kalamIyorum', 'paket', 'sUrem', 'dolmamis', 'internetm', 'bitmek', 'Uzere', 'pat', 'turkcell', 'bi', 'kampanya', 'yapmIS', '|01']",['olumlu']
1598,"[""turkcell'den"", 'bUyUk', 'destek', '!', ':', ""turkcell'den"", 'gOrme', 'engelli', 'CocuklarIn', 'aileleri', 'iCin', 'hazIrladIGI', 'eGitim', 'videolarInI', '...']",['olumlu']
1599,"['internetim', 'bitti', 'diye', '8', 'gUnlUk', 'sInIrsIz', 'internet', 'veren', 'turkcell', 'yapmIslar', '|00', '|00', '|00', '|00']",['olumlu']
1600,"['ararsa', 'turkcell', 'arar', ',', 'gerisi', 'yalan', '..']",['olumlu']
1601,"['yaSasIn', 'sInIrsIz', 'internet', 'yaSasIn', 'turkcell', '|28', '|41', '|32', '|18']",['olumlu']
1602,"['coca', 'cola', 've', 'turkcell', 'reklamlarI', 'tUrk', 'dizilerinden', 'daha', 'kaliteli', 've', 'eGlenceli']",['olumlu']
1603,"['turkcell', 'kalitesi', 'diye', 'biSey', 'var']",['olumlu']
1604,"['twitter', 'da', 'kullanmak', 'iCin', '250', 'mb', 'internet', 'veren', 'canIm', 'turkcell', 'im', '|24']",['olumlu']
1605,"['#', 'telekomaynIbok', 'turkcell', 'on', 'numara', '|41', '|41']",['olumlu']
1606,"['hiC', 'kimse', '4', 'gb', 'hediye', 'veren', 'turkcell', 'kadar', 'sevimli', 'olamaz', '.', '|18', '|47', '|26', '|26', '|26']",['olumlu']
1607,"['eve', 'geleli', '5', 'gUn', 'oldu', 'yapabileceGim', 'tUm', 'internet', 'paketlerini', 've', 'kampanyalarI', 'kullandIm', 'teSekkUrler', 'turkcell', '(', '!', ')']",['olumlu']
1608,"['ben', 'turkcell', 'e', 'geCiyorum', 'abi', ';', 'avea', 'yerine', 'tUrk', 'telekom', 'yazIyo', 'cebimde', 'ev', 'telefonuyla', 'geziyormuSum', 'gibi', 'bi', 'his', 'var', 'iCimde', '..']",['olumlu']
1609,"['hala', 'avea', 'kullananlar', 'varmI', 'turk', 'telekom', 'olmuS', 'iyice', 'yavaslamIs', 'turkcell', 'varken', 'gerisi', 'yalan', ':', 'd']",['olumlu']
1610,"['@', 'tugbauznlr', 'kazIkCI', 'olsada', 'orda', 'yazan', 'turkcell', ""'"", 'i', 'seviyorum', '|24', '|24']",['olumlu']
1611,"['fiberlemek', 'turkcell', 'de', 'olur', ':', ')', 'OvUnmek', 'gibi', 'olmasIn', 'iyi', 'ki', 'turkcelliyim', ':', ')', 'malum', 'avea', 'yavas', 'sjsjsj', '#', 'fiberlemek']",['olumlu']
1612,"['1', 'gb', 'hediye', 'internet', 'paketi', 'daha', 'verdi', 'canIm', 'turkcell', '|24', 'toplam', '5', 'gb', '|18']",['olumlu']
1613,"['2', 'gb', 'internet', 'paketi', 'yaptIm', ',', 'turkcell', 'aSkIm', '2', 'gb', 'daha', 'hediye', 'verdi', ',', 'Suan', '4', 'gb', 'paketim', 'vaaaarrrr', '!', 'genC', ""turkcell'li"", 'olmak', 'diye', 'ben', 'suss', '|22', '|21', '|21']",['olumlu']
1614,"['toplamda', '9', 'gb', 'hediye', 'internet', 'veren', 'turkcell', 'e', 'de', 'teSekkUrler', ':', ')']",['olumlu']
1615,"['biraz', 'Once', 'turkcell', 'mUSteri', 'hizmetleri', 'ile', 'konuStum', ',', 'mUSteri', 'temsilcisi', 'telefonu', 'kapatIrken', 'o', 'kadar', 'iCten', '^kendinize', 'Cok', 'iyi', 'bakIn^', 'dedi', 'ki']",['olumlu']
1616,"['ve', '#', 'turkcell', ""'"", 'e', 'teSekkUrler', '.', 'cayIr', 'cuyur', 'Cekiyor', 'valla', '|41', '|00', 'turkcell']",['olumlu']
1617,"['@', 'turkcellhizmet', 'turkcell', ""'"", 'e', 'geCmek', 'istiyorum', 'ama', 'cayma', 'bedeli', 'istiyorlar', 'epey', 'yUklUce.hiCbir', 'oparatOr', 'turkcell', 'in', 'tIrnaGI', 'olamaz']",['olumlu']
1618,"['@', '35berk1903', 'yani', 'turkcell', '>', 'all']",['olumlu']
1619,"['o', 'kadar', 'eleStirdiGim', 'halde', '@', '^turkcell', 'deneyimlemem', 'iCin', 'bir', 't-70', 'gOndermiS', '.', 'iSte', 'kurumsallIk', '.', 'teSekkUrler', '@', 'iziletisim']",['olumlu']
1620,"['sahur', 'internet', 'paketi', 'teSekkUrler', 'turkcell']",['olumlu']
1621,"['@', 'ikiekmek_bisut', 'geCmiS', 'olsun', '|07', 'turkcell', 'superonline', 'internet', 'iyimiS', 'kullananlar', 'memnun', 'diye', 'duydum']",['olumlu']
1622,"['turkcell', 'bu', 'sahurda', 'da', 'yalnIz', 'bIrakmadI', 'bizleri', 'asdfgg']",['olumlu']
1623,"['turkcell', 'yine', 'bizi', 'dUSUnUyor', 'yine', 'sahur', 'paketi', '|28', '|01']",['olumlu']
1624,"['sahur', 'paketini', 'baSka', 'kiSiye', 'gonderebiliyomuSuz', 'turkcell', 'paylaSmayI', 'OGretiyor', 'onu', 'anladIm']",['olumlu']
1625,"['2gb', 'paket', 'yaptIm', '1gb', 'hediye', 'geldi', 'teSekkUrler', 'turkcell']",['olumlu']
1626,"['i', 'am', 'back', 'bitchezzz', '|18', 'helal', 'be', 'trkcll', '|24', 'kocaman', 'kalp', 'sana', 'be', 'turkcell']",['olumlu']
1627,"['turkcell', 'den', 'hediye', 'sari', 'kumbaram', 'geldiii', ',', 'tesekkurler', 'turkcell']",['olumlu']
1628,"['yaSasIn', 'turkcell', 'yaSasIn', 'hediye', 'internet', '|01', '|06', '|02']",['olumlu']
1629,"['@', 'zynpbnlsyy', 'ya', 'Oyle', 'demee', 'bence', 'alIrsIn', 'cidden', 'bak', 'turkcell', 'platinum', 'bul', 'bitane', 'orda', 'baya', 'indirim', 'oluyo', 'valla']",['olumlu']
1630,"['turkcelle', 'geCiS', 'yaptIm', 'paket', 'aldIm', 'paketden', 'Cok', 'turkcell', 'hoSgeldin', 'hediyesi', 'verdi', 'bi', 'sUrU', '2', 'aylIk', 'paket', 'CIktI']",['olumlu']
1631,"['@', 'yusufsrks', 'hayIr', 'turkcell', 'mUzik', 'gayet', 'iyi']",['olumlu']
1632,"['@', 'turkcell', '15', 'dk', 'icinde', 'sosyal', 'medya', 'uzmani', 'sorunumu', 'COzdU', 'bi', 'tesekkuru', 'hakettin', 'turkcell', '|23', '|38']",['olumlu']
1633,"['canIm', 'turkcell', '10.000', 'sms', 'paketi', 'Cekti', 'ya']",['olumlu']
1634,"['yIlIn', 'en', 'iyi', 'anneler', 'gUnU', 'reklamI', 'OdUlUnU', 'turkcell', ""'"", 'e', 'veriyorum', '.', '|10']",['olumlu']
1635,"[""turkcell'in"", 'gorme', 'engelliler', 'icin', 'film', 'uygulamasini', 'dusuneni', 'ayri', ',', 'reklami', 'cekeni', 'ayri', 'tebrik', 'ederim', 'muthis', 'bisey']",['olumlu']
1636,"['bu', 'turkcell', 'sovuyordum', 'ama', '8', 'gb', 'netim', 'olunca', 'sevesim', 'geldi', '|18', 'acalim', '4.5', 'g', 'Simdi', 'zenginliiik', '|01']",['olumlu']
1637,"['turkcell', 'sUrekli', '2', 'gb', 'internet', 'hediye', 'ediyor', 'halimden', 'menunum', 'tamam', 'ama', 'bi', 'gUn', 'fark', 'edecekler', 'diye', 'korkuyorum', '|01']",['olumlu']
1638,"[""konya'da"", 'bir', 'kOydeyiz', '.', 'benim', 'turkcell', '4g', 'Cekiyor', '.', '@', 'msamitekelioglu', ""'nun"", 'tUrktelekomu', '^maSallah^', '2g', '.', '(', 'e', ')']",['olumlu']
1639,"['bence', 'turkcell', 'beni', 'seviyor', 'yoksa', 'pakete', 'ek', '3', 'gb', 'internet', 'neden', 'versin', 'ki', '|45']",['olumlu']
1640,"[""tUrkcell'in"", 'bana', '10', 'gb', 'hediye', 'internet', 'yollamasI', 'adamsInIz', '@', 'turkcell']",['olumlu']
1641,"['ya', 'turkcell', 'bana', 'mI', 'CalISIyo', 'napIyo', 'hep', 'hediye', 'internet', 'geliyo', 'Cevremdekilere', 'soruyom', 'bana', 'gelmedi', 'diyolar', 'bi', 'bana', 'demekki', '1gb', 'oldu', '6gb', 'ehe']",['olumlu']
1642,"['14', 'mayIsta', 'bile', '19mayIs', 'iCin', 'turkcell', 'internet', 'veriyo', 'helal', 'olsun', '|01']",['olumlu']
1643,"['ulan', 'dalga', 'geCiyorum', 'kIzIyorum', 'felan', 'ama', 'tek', 'mesaj', 'atanIm', 'karSIlIk', 'olarak', 'tl', 'beklesen', 'bile', 'bir', 'tek', 'sensin', 'adamsIn', 'turkcell', '|01']",['olumlu']
1644,"['omur', 'torpususun', '@', 'ttdestek', 'arayacagiz', 'diyorsunuz', 'arayan', 'soran', 'yok', '2', 'hafta', 'oldu', '.', '#', 'fibernet', ""'mis"", 'yersen', '.', 'neyse', 'ki', '#', 'turkcell', 'var']",['olumlu']
1645,"['kim', 'demis', '#', 'turkcell', 'de', '#', 'bonus', 'yok', 'diye', ':', ')', '|41', '|06']",['olumlu']
1646,"['bir', 'sabah', 'bOyle', 'baslamali', ';', 'turkcell', ""'"", 'den', 'gelen', '2', 'gb', 'hediye', 'ile', ':', '-', ')', ')']",['olumlu']
1647,"['sIrf', 'yerli', 'yazIlIm', 'olduGu', 'iCin', 'turkcell', 'bip', 'uygulamasInI', 'kullanmaya', 'baSladIm', 'sizlere', 'de', 'tavsiye', 'ederim', '.', 'whatsapp', 'ile', 'aynI', 'Ozellikler', 'mevcut']",['olumlu']
1648,"['turkcell', 'mukemmele', 'yakin', 'kalitede', 'musteri', 'temsilcileri', 'cok', 'iyi', ',', 'cOzum', 'uretiyor', 'heryerde', 'cekiyor', 'fakat', 'pahali', 'ee', 'okdr', 'hizmete', 'deGer']",['olumlu']
1649,"['2', 'gb', 'lik', 'paketimden', '3.55', 'gb', 'kalabilmesine', 'imkan', 'veren', 'canIm', 'turkcell', '|23']",['olumlu']
1650,"['teSekkUrler', 'turkcell', '#', 'teknolojibulusmalarI']",['olumlu']
1651,"['ve', '3gb', 'interneti', '6gb', 'yapan', 'turkcell', '.', 'adam', 'gibi', 'adam', '.']",['olumlu']
1652,"['yine', 'beleSe', 'internet', 'paketi', 'yaptIm', 'teSekUrler', 'turkcell']",['olumlu']
1653,"['bugUn', 'turkcell', 'e', 'geciyorum', 'ins', 'abv', 'vodafone']",['olumlu']
1654,"['oha', 'turkcell', '1', 'gb', 'int', 'hediye', 'vermiS', 'lan', 'ne', 'gUzel', 'uayndIm', 'ohandjcnsjcjskcfdcb']",['olumlu']
1655,"['@', 'ata_mitos', 'ben', 'radyo', 'dinlemiyorum', 'Cok', 'konuSuyorlar', '.', 'turkcell', 'mUzik', 'iyi', 'ya', ':', ')']",['olumlu']
1656,"[""turkcell'liler"", 'full', 'Cekiyor', 'madurum', '|11']",['olumlu']
1657,"['turkcell', 'tv', 'premier', 'league', '3', 'yIl', 'boyunca', 'ister', 'cepten', 'ister', 'evden', 'izlenir', '|41', '|46', '|24', 'internetsizlik', 'Cok', 'zor', 'burda', 'hattI', 'turkcell', 'olanlardan', 'dileniyorum']",['olumlu']
1658,"['hayatta', 'en', 'Cok', 'OvUndUGUm', 'Seylerden', 'biri', 'de', 'turkcelli', 'olmak', '.', 'alplerdede', 'CektiGini', 'gOrdUm', ',', 'suriyedede', ',', 'yer', 'altIndada', '.', 'canIm', 'turkcell|24']",['olumlu']
1659,"['teSekkUrler', 'turkcell', 'ahajdkdkak']",['olumlu']
1660,"['Bugün', 'eğlene', 'bildiğim', 'kadar', 'eğlendim', 'unutulmazdı', ':', ')', 'iyi', 'ki', 'varsınız', 'Cmc', 'Turkcell', 'Operasyonu', ':', ')']",['olumlu']
1661,"['Fırsat', '12', 'talep', 'ettik', 'adamlar', '12', 'tl', 'hediye', 'gönderdiler', 'iki', 'günlükte', 'olsa', '.', 'Keşke', 'fırsat20-30', 'deseydik', '.', 'Kralsin', 'turkcell']",['olumlu']
1662,"[""Turkcell'de"", 'MediaCat', 'Fellis', 'Ödülleri', ""2012'de"", 'Büyük', 'Ödül', 'ile', 'birlikte', 'toplamda', '12', 'ödül', 'kazanarak', 'büyük', 'bir', 'başarıya', 'imza', 'atmış', '.']",['olumlu']
1663,"['Turkcell', ':', '-8.00', 'limit', 'veriyorum', '.', '<', '3Vodafone', ':', '-5.00', 'limit', 'veriyorum.Avea', ';', 'Bizde', 'veresiye', 'yok', 'gardas']",['olumlu']
1664,"['[', 'CHIP', ']', ""Turkcell'den"", 'çok', 'ince', 'modem', 'http', ':', '//dlvr.it/25gmVq', '#', 'habertco']",['olumlu']
1665,"['Modem', 'arizali', ',', 'internet', 'pakedim', 'bitti', 'isyanlardayim', 'sadece', 'twittera', 'girebiliyorum', 'turkcell', 'sagolsun', ':', '(']",['olumlu']
1666,"['turkcell', 'twitterı', 'bedava', 'yapmış', 've', 'benim', 'haberim', 'yeni', 'oluyor', 'bi', 'daha', 'paket', 'yapmıcam', ':', 'D', ':', 'D']",['olumlu']
1667,"['Hayat', 'paylasinca', 'guzel', ':', ')', ')', '(', '@', 'Mobil', 'Teknoloji', 'Merkezi-Turkcell', ')', 'http', ':', '//4sq.com/Qgti8T']",['olumlu']
1668,"['Kotaya', 'çözüm', 'bulundu', '!', ':', 'Turkcell', ""Superonline'ın"", 'yeni', 'internet', 'paketleri', ',', '``', 'kotam', 'bitti', ""''"", 'sorununu', 'bakın', 'nasıl', 'çözüyor', '...', 'http', ':', '//bit.ly/KucV83']",['olumlu']
1669,"['Turkcell', 'Müzik', 'ile', '3', 'Milyondan', 'Fazla', 'Şarkıyı', 'Keşfedin', 'http', ':', '//j.mp/KYFgAM']",['olumlu']
1670,"['Arzu', 'Turkcell', 'Gol', 'Olur', 'oynamaya', 'başladı', '.', 'Maçları', 'seyretmeyi', 'seviyorsan', 've', 'futbol', 'bilgine', 'güveniyorsan', 'bu', 'oyun', 'tam', '...', 'http', ':', '//fb.me/vqf1Ugmw']",['olumlu']
1671,"['aslında', 'turkcell', ""'"", 'i', 'olup', 'kampanyadan', 'yararlanıp', 'galaxy', 'note2', 'mi', 'alsam', 'bilemedim', 'hahaha', ':', 'D']",['olumlu']
1672,"['Vodafone', 'hangi', 'kafadasın', 'ya', 'zorla', 'Turkcell', ""'"", 'e', 'geç', 'diyorsun', '!', '!', '!']",['olumlu']
1673,"['Sonunda', 'genc', 'turkcell', 'bana', 'suprizini', 'yaptiiii']",['olumlu']
1674,"['GSM', 'reklamlarında', 'komedyen', 'kullanımında', 'yine', 'de', 'en', 'başarılısı', 'Turkcell', 'bence']",['olumlu']
1675,"['Turkcell', ',', 'avea', ',', 'vodafone', 'reklamlarındakı', 'cekısmeyı', 'Sahan', 'Gokbakarlı', 'turkcell', 'reklamları', 'acık', 'ara', 'onde', 'goturuyo', 'bence', '.', 'Dıgerlerı', 'golgesınde']",['olumlu']
1676,"['Turkcell', 'kedi', 'olali', 'bi', 'fare', 'tuttun', 'mesajla', 'tweet', 'superr']",['olumlu']
1677,"['Kendi', 'reklamıyla', ""Turkcell'den"", 'başka', 'dalga', 'geçen', 'hangi', 'şirket', 'var', '?']",['olumlu']
1678,"['turkcell', 'kendi', 'reklamina', 'gonderme', 'yapmis', 've', 'ozturkcell', 'cok', 'iyi', 'olmus', 'sahanin', 'zekasini', 'sevmekteyim']",['olumlu']
1679,"['Hah', 'soyle', 'Turkcell', 'ya', '!', 'Ozune', 'don.Ne', 'guzel', 'reklam', 'yapmissin', 'bak', '.', '(', 'bu', 'cool', 'yazdigim', 'tweetimin', 'altinda', 'reklami', 'izlerken', 'attigim', 'kahkahalar', 'gizli', ')']",['olumlu']
1680,"['Yeni', 'turkcell', 'reklamına', 'bayıldım', ':', ')']",['olumlu']
1681,"['Kendi', 'reklamiyla', 'dalga', 'gecebilen', 'turkcell', 'ozguveni', 'en', 'yuksek', 'marka', 'olsa', 'gerek', ':', ')']",['olumlu']
